_Id;_PostTypeId;_AcceptedAnswerId;_CreationDate;_Score;_ViewCount;_OwnerUserId;_LastEditorUserId;_LastEditDate;_LastActivityDate;_Title;_Tags;_AnswerCount;_CommentCount;_FavoriteCount
212;2;;2015-04-02T08:07:48.120;0;;129;29;2015-04-02T14:07:13.113;2015-04-02T14:07:13.113;;;;1;
213;1;;2015-04-02T08:09:12.133;5;140;152;26;2015-04-06T19:14:48.977;2015-04-23T14:11:49.297;Is there evidence that women feel cold faster than men?;<senses>;1;9;0
214;2;;2015-04-02T08:15:11.120;7;;149;;;2015-04-02T08:15:11.120;;;;2;
217;2;;2015-04-02T08:35:27.427;3;;153;43;2015-05-18T19:47:04.067;2015-05-18T19:47:04.067;;;;2;
218;1;222;2015-04-02T08:49:50.700;6;132;92;59;2015-04-02T13:37:36.740;2015-04-06T15:20:04.347;Outcomes and risks of LASIK surgery;<eye><ophthalmology><side-effects><surgery>;2;0;1
219;2;;2015-04-02T08:57:34.903;2;;153;;;2015-04-02T08:57:34.903;;;;3;
220;1;297;2015-04-02T09:36:56.863;11;3575;102;163;2015-04-05T01:52:25.603;2015-04-19T04:34:24.213;Can breaststroke be harmful for the back?;<sports><swimming><back>;2;1;2
222;2;;2015-04-02T10:39:58.473;4;;129;114;2015-04-03T17:45:09.027;2015-04-03T17:45:09.027;;;;3;
223;1;;2015-04-02T10:47:58.683;8;94;102;1830;2015-11-21T14:51:40.470;2016-01-20T16:28:55.157;E-cigarette. Making liquid vs. buying liquid;<smoking>;1;1;
224;1;249;2015-04-02T11:01:00.473;16;582;121;165;2015-04-24T08:54:47.537;2015-04-24T08:54:47.537;Why am I advised not to eat immediately before exercise?;<nutrition><exercise>;3;1;
225;1;280;2015-04-02T11:17:49.563;6;152;83;;;2015-04-06T14:49:59.563;Causes of hypertension in young, healthy patient?;<hypertension>;2;0;
226;1;258;2015-04-02T11:21:13.410;12;284;83;26;2015-05-03T16:43:40.393;2016-09-03T06:34:41.107;What are some natural ways to reduce blood pressure?;<blood-pressure><hypertension>;3;0;3
227;2;;2015-04-02T11:53:13.140;7;;114;;;2015-04-02T11:53:13.140;;;;0;
229;2;;2015-04-02T13:01:25.100;8;;114;114;2015-04-20T18:43:04.223;2015-04-20T18:43:04.223;;;;2;
230;1;289;2015-04-02T13:22:39.117;0;1506;155;114;2015-04-04T00:19:24.840;2015-04-04T00:19:24.840;Can wisdom tooth cause hip ache?;<pain><wisdom-teeth><hips>;1;12;
231;2;;2015-04-02T13:24:02.770;6;;114;;;2015-04-02T13:24:02.770;;;;2;
232;1;;2015-04-02T13:32:12.630;6;101;59;114;2015-04-06T14:02:59.627;2015-05-23T16:44:25.283;Are nitrites/nitrates in processed meat unhealthy?;<diet><cancer>;1;0;
233;1;292;2015-04-02T13:43:04.047;4;110;157;157;2015-04-03T19:40:18.767;2015-04-06T13:34:26.967;Details on molybdenum bioavailability in milk?;<nutrition>;2;0;
234;2;;2015-04-02T14:06:13.253;0;;114;140;2016-02-12T21:11:02.480;2016-02-12T21:11:02.480;;;;3;
235;2;;2015-04-02T14:34:05.667;2;;114;114;2015-12-14T09:44:04.967;2015-12-14T09:44:04.967;;;;3;
236;2;;2015-04-02T14:59:08.490;3;;90;;;2015-04-02T14:59:08.490;;;;2;
237;1;;2015-04-02T15:39:30.523;4;64;87;26;2015-04-03T15:03:47.127;2015-04-03T15:16:51.310;Is it safe to stop consuming sugars?;<nutrition><diet><sugar>;0;9;
238;2;;2015-04-02T16:59:02.067;7;;64;;;2015-04-02T16:59:02.067;;;;0;
240;2;;2015-04-02T17:05:55.040;1;;114;;;2015-04-02T17:05:55.040;;;;0;
241;1;267;2015-04-02T17:11:04.607;12;216;87;26;2015-04-03T15:03:35.883;2016-02-23T07:15:24.253;Which are the effects of removing sugars from a balanced diet for an otherwise healthy person;<nutrition><diet><sugar>;1;3;
242;2;;2015-04-02T17:48:08.207;2;;153;;;2015-04-02T17:48:08.207;;;;0;
244;2;;2015-04-02T17:58:56.460;2;;90;;;2015-04-02T17:58:56.460;;;;0;
245;2;;2015-04-02T18:01:05.450;5;;136;;;2015-04-02T18:01:05.450;;;;1;
246;1;251;2015-04-02T18:02:39.930;8;248;113;43;2016-01-06T22:38:25.820;2016-01-06T22:38:25.820;Is there an optimal body fat percentage?;<weight><body-fat><quantified-self><measurement>;1;0;
247;1;326;2015-04-02T18:20:31.853;4;4935;8;;;2017-02-17T05:36:33.277;Rashes on back of knees;<dermatology><eczema><rash><knee>;2;5;2
248;1;250;2015-04-02T20:00:11.823;6;10002;163;5405;2017-03-09T19:49:04.317;2017-03-09T19:49:04.317;Do Benadryl and Loratadine contain the same active ingredient?;<allergy><drug-interactions><overdose><antihistamines><hay-fever>;1;0;1
249;2;;2015-04-02T20:07:10.723;10;;90;90;2015-04-06T01:46:54.717;2015-04-06T01:46:54.717;;;;0;
250;2;;2015-04-02T21:24:09.613;10;;165;165;2015-04-02T21:46:04.400;2015-04-02T21:46:04.400;;;;1;
251;2;;2015-04-02T22:02:22.787;6;;64;;;2015-04-02T22:02:22.787;;;;3;
252;1;266;2015-04-02T22:55:20.173;13;326;163;102;2015-04-03T13:08:01.847;2015-04-20T10:32:04.567;Would butter on burns help or harm?;<first-aid><burns><home-remedies>;1;2;
254;2;;2015-04-03T00:04:16.180;3;;26;26;2015-04-10T15:28:54.987;2015-04-10T15:28:54.987;;;;1;
255;1;;2015-04-03T00:12:14.527;3;74;43;;;2015-04-03T02:51:42.077;Does ice pack therapy have any healing effect for a tendinopathy?;<tendinopathy><cryotherapy>;1;3;
257;2;;2015-04-03T00:29:06.523;4;;114;;;2015-04-03T00:29:06.523;;;;2;
258;2;;2015-04-03T00:51:29.307;11;;26;26;2015-04-19T04:46:09.650;2015-04-19T04:46:09.650;;;;4;
259;1;261;2015-04-03T02:44:08.780;5;179;26;165;2015-04-24T08:35:21.350;2015-04-24T08:35:21.350;What causes body parts to fall asleep?;<feet><nerves>;2;6;
260;2;;2015-04-03T02:51:42.077;3;;26;;;2015-04-03T02:51:42.077;;;;0;
261;2;;2015-04-03T03:01:06.303;8;;;;;2015-04-03T03:01:06.303;;;;0;
262;1;268;2015-04-03T04:30:28.427;1;116;83;83;2015-04-03T09:16:35.203;2015-04-03T09:43:17.517;What can cause right lower quadrant abdominal pain?;<pain>;2;4;
263;1;270;2015-04-03T04:44:45.557;6;168;92;1830;2016-01-14T21:53:46.393;2016-01-14T21:53:46.393;Effects and side effects of artifical oxytocin;<side-effects><endocrinology>;2;0;0
264;2;;2015-04-03T04:59:37.550;1;;149;;;2015-04-03T04:59:37.550;;;;0;
265;2;;2015-04-03T05:08:32.387;-1;;149;149;2015-04-06T04:20:24.417;2015-04-06T04:20:24.417;;;;6;
266;2;;2015-04-03T08:54:51.403;16;;102;102;2015-04-20T10:32:04.567;2015-04-20T10:32:04.567;;;;5;
267;2;;2015-04-03T09:29:59.773;7;;153;;;2015-04-03T09:29:59.773;;;;1;
268;2;;2015-04-03T09:43:17.517;2;;169;;;2015-04-03T09:43:17.517;;;;0;
269;2;;2015-04-03T10:08:22.403;3;;169;169;2015-04-04T03:34:30.030;2015-04-04T03:34:30.030;;;;3;
270;2;;2015-04-03T10:13:11.337;-1;;66;-1;2015-12-04T22:12:59.213;2015-12-04T22:12:59.213;;;;5;
271;1;277;2015-04-03T10:32:50.717;9;108;8;;;2016-02-08T00:33:47.370;Which nuts are best to snack on for a high-fibre diet?;<diet><fibre>;2;1;1
272;2;;2015-04-03T10:39:43.617;2;;114;;;2015-04-03T10:39:43.617;;;;0;
273;2;;2015-04-03T10:58:57.023;5;;169;;;2015-04-03T10:58:57.023;;;;1;
275;2;;2015-04-03T12:14:27.503;5;;114;114;2015-04-03T14:38:46.570;2015-04-03T14:38:46.570;;;;0;
276;1;278;2015-04-03T13:21:13.100;8;97;163;43;2015-04-03T14:14:54.650;2015-04-12T03:23:56.023;What are the risks of vitiligo, and how should I keep myself safe?;<dermatology>;1;0;
277;2;;2015-04-03T13:52:15.647;8;;59;;;2015-04-03T13:52:15.647;;;;0;
278;2;;2015-04-03T14:37:46.000;4;;26;26;2015-04-12T03:23:56.023;2015-04-12T03:23:56.023;;;;0;
279;2;;2015-04-03T15:23:14.023;6;;64;140;2016-02-08T00:33:47.370;2016-02-08T00:33:47.370;;;;0;
280;2;;2015-04-03T15:54:24.710;3;;;;2015-04-03T16:01:41.970;2015-04-03T16:01:41.970;;;;0;
281;1;;2015-04-03T16:04:12.593;13;123;49;;;2015-04-05T03:07:58.883;What's the rush in the case of sudden hearing loss?;<emergency><hearing>;2;2;3
282;1;317;2015-04-03T16:07:50.960;4;79;64;;;2015-04-19T04:44:07.257;What are the most common sources of added sugars?;<nutrition><sugar><labeling>;2;0;1
283;1;;2015-04-03T16:12:19.677;12;154;64;;;2015-04-10T20:50:19.097;How do you read a US nutrition label?;<nutrition><labeling>;1;3;1
284;2;;2015-04-03T16:12:29.243;11;;;;;2015-04-03T16:12:29.243;;;;0;
285;2;;2015-04-03T16:13:03.143;8;;102;43;2015-04-05T03:07:58.883;2015-04-05T03:07:58.883;;;;0;
287;1;;2015-04-03T17:01:03.713;6;79;113;113;2015-04-03T20:07:33.753;2015-04-26T14:31:03.450;What do the European reference intake values used for food labels actually mean?;<nutrition><labeling>;1;0;0
288;2;;2015-04-03T17:13:39.780;9;;26;26;2015-04-10T20:50:19.097;2015-04-10T20:50:19.097;;;;1;
289;2;;2015-04-03T17:19:03.743;3;;114;114;2015-04-03T18:42:47.447;2015-04-03T18:42:47.447;;;;0;
290;2;;2015-04-03T18:00:05.637;-5;;114;;;2015-04-03T18:00:05.637;;;;2;
291;2;;2015-04-03T18:54:36.667;1;;26;26;2015-04-19T04:44:07.257;2015-04-19T04:44:07.257;;;;0;
292;2;;2015-04-03T19:49:16.403;1;;157;;;2015-04-03T19:49:16.403;;;;0;
293;2;;2015-04-03T20:35:07.807;3;;26;26;2015-04-09T22:36:40.377;2015-04-09T22:36:40.377;;;;4;
294;2;;2015-04-03T22:14:00.280;3;;153;153;2015-04-26T14:31:03.450;2015-04-26T14:31:03.450;;;;0;
295;1;;2015-04-04T00:29:22.950;3;164;43;;;2015-04-12T22:04:25.890;Why do tendons become less flexible with age?;<tendons><aging>;1;0;
296;2;;2015-04-04T00:59:59.620;3;;26;26;2015-04-12T22:04:25.890;2015-04-12T22:04:25.890;;;;0;
297;2;;2015-04-04T03:21:04.757;4;;26;26;2015-04-19T04:34:24.213;2015-04-19T04:34:24.213;;;;1;
298;5;;2015-04-04T03:32:27.677;0;;26;165;2015-04-26T03:23:16.070;2015-04-26T03:23:16.070;;;;0;
299;4;;2015-04-04T03:32:27.677;0;;26;26;2015-08-23T21:05:13.810;2015-08-23T21:05:13.810;;;;0;
300;5;;2015-04-04T03:38:38.673;0;;26;140;2015-12-07T14:18:11.457;2015-12-07T14:18:11.457;;;;0;
301;4;;2015-04-04T03:38:38.673;0;;140;140;2015-12-07T14:18:15.040;2015-12-07T14:18:15.040;;;;0;
302;5;;2015-04-04T03:39:25.990;0;;-1;-1;2015-04-04T03:39:25.990;2015-04-04T03:39:25.990;;;;0;
303;4;;2015-04-04T03:39:25.990;0;;26;26;2015-04-06T13:36:38.267;2015-04-06T13:36:38.267;;;;0;
304;1;308;2015-04-04T03:48:45.757;5;85;62;6563;2017-03-09T02:50:27.683;2017-03-09T02:50:27.683;Do all hand sanitizers contribute to antibacterial resistance?;<bacteria><sanitation><hand-sanitizers><antibacterial-resistance>;1;0;1
307;2;;2015-04-04T05:45:22.447;22;;165;169;2015-04-06T04:01:36.617;2015-04-06T04:01:36.617;;;;2;
308;2;;2015-04-04T06:37:57.557;5;;169;;;2015-04-04T06:37:57.557;;;;0;
309;1;311;2015-04-04T06:40:31.087;17;332;121;163;2015-04-12T20:10:12.490;2015-04-15T20:01:56.883;How much coffee can a healthy adult drink?;<nutrition>;3;3;3
310;1;518;2015-04-04T06:49:10.047;9;54;107;1830;2015-11-21T16:54:30.847;2015-11-21T16:54:30.847;Does breathing heavily whilst having bronchitis have potential of furthering the illness?;<breathing><lungs>;1;3;2
311;2;;2015-04-04T07:02:24.443;12;;26;26;2015-04-15T20:01:56.883;2015-04-15T20:01:56.883;;;;9;
312;1;490;2015-04-04T07:06:56.073;17;4225;121;;;2016-10-07T06:16:59.277;When does the use of headphones become harmful?;<hearing>;3;0;2
313;2;;2015-04-04T07:32:36.770;8;;165;;;2015-04-04T07:32:36.770;;;;0;
315;1;;2015-04-04T11:16:53.300;13;787;15;114;2015-04-17T18:16:17.730;2015-04-20T20:38:25.283;How are ratios for one person CPR arrived at?;<first-aid><cpr><research>;2;3;2
316;1;5106;2015-04-04T11:54:16.430;11;210;15;64;2016-01-29T19:34:58.560;2016-03-12T21:55:57.953;What are pros and cons of different approaches to aborting ventricular tachycardia?;<research><treatment-options><cardiology>;1;2;2
317;2;;2015-04-04T12:30:15.220;8;;62;;;2015-04-04T12:30:15.220;;;;1;
318;1;;2015-04-04T13:09:19.143;11;2492;134;163;2015-04-04T16:35:43.633;2015-04-04T17:30:04.240;Does decaffeinated coffee inhibit iron intake as much as normal coffee does?;<nutrition><caffeine><iron>;1;0;
319;2;;2015-04-04T13:20:30.367;2;;134;;;2015-04-04T13:20:30.367;;;;0;
320;2;;2015-04-04T13:42:43.000;4;;114;;;2015-04-04T13:42:43.000;;;;6;
321;2;;2015-04-04T14:09:37.003;4;;114;114;2015-04-23T11:28:25.810;2015-04-23T11:28:25.810;;;;0;
322;1;;2015-04-04T14:40:59.680;4;100;7;1830;2015-12-06T23:41:52.550;2015-12-06T23:41:52.550;Rheumatism as ""Wind-wetness\;<traditional-medicine><folk-medicine><arthritis>;1;0;
324;2;;2015-04-04T15:10:44.427;-2;;66;;;2015-04-04T15:10:44.427;;;;2;
326;2;;2015-04-04T16:04:42.943;6;;26;26;2015-04-19T04:32:06.160;2015-04-19T04:32:06.160;;;;3;
327;2;;2015-04-04T16:26:25.107;2;;179;26;2015-04-04T16:27:35.907;2015-04-04T16:27:35.907;;;;2;
328;1;;2015-04-04T16:57:54.130;5;292;43;43;2016-05-08T16:38:23.693;2016-05-08T16:38:23.693;Cold spray vs cold gel vs ice pack vs ice bath for tendinopathy;<tendinopathy><cryotherapy>;1;2;
329;2;;2015-04-04T17:24:20.027;6;;179;179;2015-04-04T17:30:04.240;2015-04-04T17:30:04.240;;;;1;
332;2;;2015-04-04T18:26:55.823;11;;179;;;2015-04-04T18:26:55.823;;;;0;
333;2;;2015-04-04T18:59:21.617;2;;153;;;2015-04-04T18:59:21.617;;;;1;
334;1;353;2015-04-04T19:10:10.870;9;673;163;163;2015-04-05T18:15:34.310;2015-04-05T18:54:21.250;My nose presses in a lot;<nose>;1;2;2
336;2;;2015-04-04T20:48:45.437;4;;136;;;2015-04-04T20:48:45.437;;;;2;
337;2;;2015-04-04T20:55:20.537;8;;165;165;2015-04-04T21:13:09.080;2015-04-04T21:13:09.080;;;;0;
338;1;437;2015-04-05T02:16:41.240;6;114;174;37;2015-04-08T12:06:18.527;2015-04-09T06:46:46.957;How can one measure if vitamins are really helping a patient to delay hair loss?;<diet><alopecia><hairloss><scientific-method>;2;2;1
339;1;;2015-04-05T02:34:37.247;5;47;174;;;2015-04-16T13:14:17.183;What is the cheapest or more accessible way to measure day-to-day hormonal activity variation on a patient?;<endocrinology><data><instruments>;0;9;
340;1;;2015-04-05T02:41:26.110;4;143;43;43;2015-04-21T01:57:05.073;2015-04-21T01:57:05.073;How healthy are hands-free stenomasks?;<computers><air-quality>;0;4;
341;1;;2015-04-05T02:49:53.340;3;37;43;;;2015-04-19T04:38:46.993;Why aren't tendons affected by chronic tendinopathy replaced by artificial tendons?;<tendons>;1;0;
342;2;;2015-04-05T03:10:29.767;3;;26;26;2015-04-19T04:38:46.993;2015-04-19T04:38:46.993;;;;0;
343;1;385;2015-04-05T03:16:32.757;24;622;59;59;2015-04-21T21:29:16.520;2015-07-13T09:55:09.217;Are organic foods healthier than conventional foods?;<diet><nutrition>;4;8;2
344;1;;2015-04-05T03:19:52.817;4;62;43;;;2015-04-13T16:53:42.980;Why can't artificial tendons withstand heavy lifting?;<tendons><sports>;2;2;
346;1;358;2015-04-05T04:34:21.563;16;582;14;;;2015-04-06T04:43:41.607;Can you sleep less permanently, but stay at least as healthy?;<sleep>;2;0;1
347;1;354;2015-04-05T07:39:57.697;10;322;99;86;2015-04-06T12:33:40.380;2015-06-09T16:58:11.077;Is constantly using oily moisturizer bad for your skin?;<dermatology><eczema><moisturize><oil-of-skin>;1;0;1
348;2;;2015-04-05T09:27:02.237;5;;153;;;2015-04-05T09:27:02.237;;;;0;
349;2;;2015-04-05T10:42:13.363;4;;153;43;2015-04-05T16:05:05.527;2015-04-05T16:05:05.527;;;;0;
353;2;;2015-04-05T18:03:23.203;12;;169;163;2015-04-05T18:54:21.250;2015-04-05T18:54:21.250;;;;3;
354;2;;2015-04-05T20:02:35.013;7;;169;169;2015-06-09T16:58:11.077;2015-06-09T16:58:11.077;;;;7;
355;1;447;2015-04-06T01:43:33.433;25;709;26;163;2015-04-12T17:45:05.537;2015-04-23T12:39:24.440;What effects does alcohol have on underage children?;<side-effects><alcohol><pediatrics>;1;4;2
357;1;361;2015-04-06T04:36:20.447;19;388;59;26;2015-04-06T20:44:30.587;2015-04-21T03:03:20.113;Do vaccines cause autism?;<vaccination><autism>;2;2;4
358;2;;2015-04-06T04:43:41.607;10;;149;;;2015-04-06T04:43:41.607;;;;0;
359;1;;2015-04-06T05:42:09.383;8;82;190;;;2016-10-20T05:42:43.383;How far should I go to avoid antiboitics?;<prescription><antibiotics>;2;0;1
360;1;446;2015-04-06T06:26:14.253;12;297;92;100;2015-04-06T12:31:44.487;2016-12-16T23:47:54.550;Alcohol consumption during pregnancy;<side-effects><alcohol><pregnancy>;2;1;
361;2;;2015-04-06T06:45:51.907;27;;26;26;2015-04-21T03:03:20.113;2015-04-21T03:03:20.113;;;;6;
364;1;373;2015-04-06T09:41:11.077;11;239;92;1830;2016-01-01T11:06:03.457;2016-01-01T11:06:03.457;Is smoking during pregnancy harmful to child and mother?;<side-effects><pregnancy><smoking>;2;2;
365;1;366;2015-04-06T09:45:54.847;24;1559;121;;;2015-04-12T20:14:46.377;How can I prevent a cold from spreading to the people around me?;<common-cold>;3;1;3
366;2;;2015-04-06T10:20:51.673;6;;140;163;2015-04-12T20:14:46.377;2015-04-12T20:14:46.377;;;;7;
367;2;;2015-04-06T12:07:17.823;2;;114;114;2015-04-10T17:36:50.687;2015-04-10T17:36:50.687;;;;2;
368;2;;2015-04-06T13:27:56.177;5;;169;;;2015-04-06T13:27:56.177;;;;3;
369;2;;2015-04-06T13:34:26.967;1;;114;;;2015-04-06T13:34:26.967;;;;0;
370;2;;2015-04-06T13:56:05.277;0;;114;114;2015-04-22T15:21:34.757;2015-04-22T15:21:34.757;;;;6;
371;1;379;2015-04-06T14:09:20.633;2;144;163;;;2015-04-06T15:41:20.087;How was penicillin discovered, and was the use of it immediately realised?;<history>;1;1;
372;2;;2015-04-06T14:13:11.177;3;;114;114;2015-04-23T15:47:57.703;2015-04-23T15:47:57.703;;;;0;
373;2;;2015-04-06T14:24:45.817;9;;26;26;2015-05-28T04:10:16.763;2015-05-28T04:10:16.763;;;;0;
375;2;;2015-04-06T14:49:59.563;-2;;114;;;2015-04-06T14:49:59.563;;;;1;
376;2;;2015-04-06T15:05:28.633;1;;114;;;2015-04-06T15:05:28.633;;;;0;
377;2;;2015-04-06T15:20:04.347;1;;114;;;2015-04-06T15:20:04.347;;;;1;
378;2;;2015-04-06T15:27:36.697;2;;114;114;2015-04-23T14:11:49.297;2015-04-23T14:11:49.297;;;;1;
379;2;;2015-04-06T15:41:20.087;5;;114;;;2015-04-06T15:41:20.087;;;;0;
380;1;;2015-04-06T17:33:02.980;1;49;121;;;2015-04-06T17:33:02.980;How can I create a healthy and balanced vegetarian diet?;<nutrition>;0;3;1
382;1;;2015-04-06T21:06:08.673;6;96;121;;;2015-04-07T04:39:09.713;What should my daily intake of calories be?;<nutrition>;2;0;
383;1;386;2015-04-06T22:14:54.240;7;65;8;;;2016-02-08T00:26:03.503;Is it OK to snack on salted nuts for a high-fibre diet?;<diet><fibre>;1;1;
384;1;;2015-04-06T22:38:23.520;8;375;174;174;2015-04-09T07:05:45.680;2015-04-13T17:09:53.203;Is there a proven way to test if I'm susceptible to the placebo effect?;<scientific-method><placebo><stress>;2;10;
385;2;;2015-04-06T23:36:26.930;13;;140;26;2015-04-27T21:42:06.080;2015-04-27T21:42:06.080;;;;9;
386;2;;2015-04-06T23:44:01.723;4;;140;140;2016-02-08T00:26:03.503;2016-02-08T00:26:03.503;;;;2;
389;2;;2015-04-07T00:24:07.807;5;;64;;;2015-04-07T00:24:07.807;;;;0;
390;2;;2015-04-07T01:58:56.550;3;;26;26;2015-05-28T04:11:27.990;2015-05-28T04:11:27.990;;;;4;
391;2;;2015-04-07T04:39:09.713;3;;37;;;2015-04-07T04:39:09.713;;;;0;
393;1;;2015-04-07T10:16:03.887;2;55;200;59;2015-04-07T14:07:20.690;2015-04-07T14:07:20.690;Can I do anything about my exploding head?;<sleep>;0;5;1
394;2;;2015-04-07T10:31:04.817;5;;200;200;2016-04-24T13:43:55.447;2016-04-24T13:43:55.447;;;;0;
397;1;398;2015-04-07T10:36:31.847;9;134;200;200;2015-04-21T09:11:00.367;2015-04-21T16:06:54.663;If I think my mole is changing, what should I do?;<dermatology>;1;6;
398;2;;2015-04-07T10:36:31.847;7;;200;200;2015-04-07T10:43:07.447;2015-04-07T10:43:07.447;;;;0;
400;2;;2015-04-07T13:40:59.050;4;;114;;;2015-04-07T13:40:59.050;;;;2;
401;2;;2015-04-07T14:08:39.123;4;;114;140;2016-02-16T00:21:36.157;2016-02-16T00:21:36.157;;;;1;
402;2;;2015-04-07T14:41:05.607;5;;114;165;2015-04-08T13:31:41.350;2015-04-08T13:31:41.350;;;;2;
403;2;;2015-04-07T15:00:10.220;7;;114;114;2015-04-13T16:05:17.303;2015-04-13T16:05:17.303;;;;0;
404;1;405;2015-04-07T15:38:49.490;3;522;49;6563;2017-03-07T02:45:07.877;2017-03-07T02:45:07.877;Does melatonin have an effect on the treatment of type 1 diabetes?;<diabetes><type-1-diabetes><clinical-study><melatonin>;1;0;
405;2;;2015-04-07T20:57:45.153;4;;169;169;2015-04-18T01:48:12.537;2015-04-18T01:48:12.537;;;;0;
406;1;409;2015-04-07T23:34:58.220;17;299;207;1830;2015-12-19T12:42:17.860;2015-12-19T12:42:17.860;Is rapid weight loss unhealthy?;<nutrition><diet><weight>;2;0;2
407;1;;2015-04-08T02:26:09.307;8;132;43;;;2015-04-17T19:15:29.327;Is there any downside in eating whole-grain rice instead of white rice?;<nutrition>;2;0;3
408;1;;2015-04-08T02:28:31.080;6;195;43;;;2015-05-21T05:43:25.400;Is eating one's dinner right before going to sleep bad for health?;<nutrition><sleep>;1;4;1
409;2;;2015-04-08T02:28:50.570;13;;64;64;2015-04-10T02:13:37.160;2015-04-10T02:13:37.160;;;;3;
410;1;413;2015-04-08T04:34:41.290;21;303;169;169;2015-04-12T15:30:34.640;2015-05-23T05:33:13.740;Do zinc lozenges really help the common cold?;<treatment><common-cold>;2;0;2
412;1;779;2015-04-08T05:49:16.290;8;491;92;165;2015-04-24T08:34:23.360;2015-04-30T03:48:37.353;Effects caused by staying near the mobile network towers;<side-effects>;1;3;2
413;2;;2015-04-08T06:24:07.940;16;;26;26;2015-05-23T05:33:13.740;2015-05-23T05:33:13.740;;;;2;
414;2;;2015-04-08T07:02:51.600;7;;37;37;2015-05-21T05:43:25.400;2015-05-21T05:43:25.400;;;;4;
415;2;;2015-04-08T08:08:09.150;5;;200;;;2015-04-08T08:08:09.150;;;;1;
416;1;443;2015-04-08T09:16:01.497;10;166;92;165;2015-04-24T08:33:53.157;2017-02-08T05:05:53.813;Effect of cigarettes on passive smokers;<smoking><pulmonology>;2;0;1
417;1;419;2015-04-08T10:45:20.357;7;958;121;;;2015-04-10T17:30:30.320;How long is someone infectious after a cold?;<common-cold>;2;1;2
418;1;422;2015-04-08T11:25:07.330;5;377;121;1830;2015-11-20T14:36:44.927;2016-07-06T15:34:32.993;Is pneumonia contagious?;<disease-transmission>;2;0;1
419;2;;2015-04-08T12:26:15.577;11;;59;;;2015-04-08T12:26:15.577;;;;0;
420;2;;2015-04-08T12:42:00.820;4;;102;;;2015-04-08T12:42:00.820;;;;0;
422;2;;2015-04-08T12:57:52.973;7;;169;169;2015-04-10T10:14:15.523;2015-04-10T10:14:15.523;;;;0;
424;2;;2015-04-08T14:37:02.707;11;;165;214;2015-04-10T08:22:46.973;2015-04-10T08:22:46.973;;;;4;
425;1;448;2015-04-08T16:44:06.107;7;147;53;53;2015-04-09T02:37:04.197;2015-07-15T01:33:19.840;Is having a congenitally fused heart valve a hereditary condition?;<cardiology><heredity>;2;0;
426;2;;2015-04-08T17:10:41.960;3;;114;114;2015-04-08T17:18:43.863;2015-04-08T17:18:43.863;;;;2;
427;2;;2015-04-08T17:47:56.900;11;;114;;;2015-04-08T17:47:56.900;;;;2;
428;2;;2015-04-08T18:09:03.287;1;;114;;;2015-04-08T18:09:03.287;;;;1;
429;2;;2015-04-08T18:47:15.347;-2;;37;;;2015-04-08T18:47:15.347;;;;3;
430;2;;2015-04-08T18:55:13.217;-1;;114;114;2016-02-16T15:50:35.237;2016-02-16T15:50:35.237;;;;7;
431;2;;2015-04-08T18:58:47.990;5;;162;;;2015-04-08T18:58:47.990;;;;4;
433;1;;2015-04-08T19:57:35.983;11;73;181;;;2015-04-08T21:02:08.590;In which order to put on a mask, a gown and to disinfect when visiting a hospital patient?;<hygiene><disinfection>;1;0;
434;2;;2015-04-08T21:02:08.590;3;;64;;;2015-04-08T21:02:08.590;;;;3;
435;1;440;2015-04-09T04:53:08.220;12;285;92;163;2015-04-09T12:31:58.823;2015-10-28T06:05:35.933;Does the usage of sunscreen cause skin cancer?;<dermatology><cancer>;3;5;3
